cause,classe,arrondissement,item,nom_doc,url,adresse,code_postal,erreurs,nom_txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",1er arrondissement,38 rue du Tapis Vert : Arrêté de péril non imminent du 24/01/2020,Arrêté de péril non imminent du 24/01/2020,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pni_38-rue-du-tapis-vert-13001_2020_00201_vdm.pdf,38 rue du Tapis Vert,13001.0,True,pni_38-rue-du-tapis-vert-13001_2020_00201_vdm.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",2ème arrondissement,33 rue Mazenod : Arrêté de péril du 15/11/2018 - Main Levée partielle du 15/05/2019- Main Levée partielle (arrêté modificatif) du 17/06/2019,Arrêté de péril du 15/11/2018,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/33-rue-mazenod-arrete_pi_2018_02932-final.pdf,33 rue Mazenod,13002.0,True,33-rue-mazenod-arrete_pi_2018_02932-final.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",2ème arrondissement,115 rue de l’Évêché - Main-Levée du 23/12/2019, Main-Levée du 23/12/2019,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ml-115-rue-de-l-eveche-13002_2019_04465.pdf,115 rue de l’Évêché,13002.0,True,ml-115-rue-de-l-eveche-13002_2019_04465.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",2ème arrondissement,17-19 rue Fontaine de Caylus / 10 rue Baussenque - Arrêté modificatif du 02/12/2019,17-19 rue Fontaine de Caylus / 10 rue Baussenque,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/17-19-rue-fontaine-de-calus-13002_2019_03672.pdf,17-19 rue Fontaine de Caylus / 10 rue Baussenque,13002.0,True,17-19-rue-fontaine-de-calus-13002_2019_03672.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",2ème arrondissement,10A rue Baussenque : Arrêté du 19/11/2019 - Arrêté modificatif du 06/12/2019,Arrêté du 19/11/2019,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/10a-rue-baussenque-13002_2019_03982.pdf,10A rue Baussenque,13002.0,True,10a-rue-baussenque-13002_2019_03982.txt
Problème date,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",2ème arrondissement,30 rue du Bon Pasteur : Main levée du 03/01/2020,Main levée du 03/01/2020,http://marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_30-rue-du-bon-pasteur-13002_2019_04445.pdf,30 rue du Bon Pasteur,13002.0,True,ml_30-rue-du-bon-pasteur-13002_2019_04445.txt
Problème date,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,107 rue Kléber Prolongée : Arrêté de péril du 21/11/2018 - Arrêté modificatif de péril imminent du 26/12/2018 - Arrêté modificatif de péril imminent du 14/03/2019,Arrêté de péril du 21/11/2018,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/107-rue-Kleber-Prolongee-13003_2018_02995-edited.pdf,107 rue Kléber Prolongée,13003.0,True,107-rue-Kleber-Prolongee-13003_2018_02995-edited.txt
Problème date,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,109 rue Kléber Prolongée,109 rue Kléber Prolongée,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/109-rue-Kleber-Prolongee-13003_2018_02996-edited.pdf,109 rue Kléber Prolongée,13003.0,True,109-rue-Kleber-Prolongee-13003_2018_02996-edited.txt
Problème date,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,39 rue François Barbini : Arrêté de péril du 25/11/2018 - Main Levée du 31/12/2018,Arrêté de péril du 25/11/2018,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/39-rue-Francois-Barbini-13003_2018_03021-edited.pdf,39 rue François Barbini,13003.0,True,39-rue-Francois-Barbini-13003_2018_03021-edited.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,22 rue Toussaint : Arrêté de péril du 17/12/2018 - Main levée partielle du 19/03/2019 - Main levée du05/06/2019, ,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/22-rue-toussaint-13003-ml-_pgi_2019_01717-22_vdm.pdf,22 rue Toussaint,13003.0,True,22-rue-toussaint-13003-ml-_pgi_2019_01717-22_vdm.txt
Problème date,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,6 rue Gautier,6 rue Gautier,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/6-rue-gautier-13003_2018-12-24-pi-2018-03470.pdf,6 rue Gautier,13003.0,True,6-rue-gautier-13003_2018-12-24-pi-2018-03470.txt
Problème date,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,68 rue Clovis Hugues,68 rue Clovis Hugues,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/68-rue-clovis-hugues-13003_2018-12-24_pi_2018-03472.pdf,68 rue Clovis Hugues,13003.0,True,68-rue-clovis-hugues-13003_2018-12-24_pi_2018-03472.txt
Problème date,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,11 boulevard Battala,11 boulevard Battala,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/11-boulevard-battala-13003_arrete-pi_2018-03492.pdf,11 boulevard Battala,13003.0,True,11-boulevard-battala-13003_arrete-pi_2018-03492.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,16 rue Toussaint,16 rue Toussaint,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/16-rue-toussaint-13003-pi_2019_00037.pdf,16 rue Toussaint,13003.0,True,16-rue-toussaint-13003-pi_2019_00037.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,33 rue Clovis Hugues : Arrêté de réintégration partielle - Arrêté de péril 4e étage,Arrêté de réintégration partielle,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/33-rue-clovis-hugues-reintegration_partielle_2019_00064.pdf,33 rue Clovis Hugues,13003.0,True,33-rue-clovis-hugues-reintegration_partielle_2019_00064.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,67 rue Levat - Abrogation du 02/04/2019,Abrogation du 02/04/2019,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/67-rue-levat-13003-abrogation_ppm_2019_01110_vdm.pdf,67 rue Levat,13003.0,True,67-rue-levat-13003-abrogation_ppm_2019_01110_vdm.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,6 rue Desaix,6 rue Desaix,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/6-rue-desaix-13003_2019-02561.pdf,6 rue Desaix,13003.0,True,6-rue-desaix-13003_2019-02561.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,4 rue Eugène Pottier : Arrêté de péril du 24/09/2019 - Arrêté modificatif du 15/10/2019,Arrêté de péril du 24/09/2019,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_4-rue-eugene-pottier-13003_2019_03324_vdm.pdf,4 rue Eugène Pottier,13003.0,True,pgi_4-rue-eugene-pottier-13003_2019_03324_vdm.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,37 rue Mathieu Stilatti,37 rue Mathieu Stilatti,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_37-rue-mathieu-stilatti-13003_2019_03425_vdm.pdf,37 rue Mathieu Stilatti,13003.0,True,pgi_37-rue-mathieu-stilatti-13003_2019_03425_vdm.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,4 rue Dessaix,4 rue Dessaix,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ps_4-rue-dessaix-13003_2019_04111_vdm.pdf,4 rue Dessaix,13003.0,True,ps_4-rue-dessaix-13003_2019_04111_vdm.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,116 avenue Camille Pelletan,116 avenue Camille Pelletan,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ps_116-avenue-camille-pelletan-13003_2019_04308_vdm.pdf,116 avenue Camille Pelletan,13003.0,True,ps_116-avenue-camille-pelletan-13003_2019_04308_vdm.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,58 rue Jean Cristofol : Arrêté d'insécurité du 03/01/2020,Arrêté d'insécurité du 03/01/2020,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/insecurite_58-rue-jean-cristofol-13003_2019_04446_vdm.pdf,58 rue Jean Cristofol,13003.0,True,insecurite_58-rue-jean-cristofol-13003_2019_04446_vdm.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,9 boulevard Battala : Arrêté de péril du 03/01/2020 - Arrêté modifiacatif du 17/01/2020,Arrêté modifiacatif du 17/01/2020,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/modif-pgi_9_boulevard-battala-13003_2020_00133_vdm.pdf,9 boulevard Battala,13003.0,True,modif-pgi_9_boulevard-battala-13003_2020_00133_vdm.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",3ème arrondissement,1 rue Mathieu Stilatti / 57 boulevard de Strasbourg,1 rue Mathieu Stilatti / 57 boulevard de Strasbourg,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ps_1-rue-mathieu-stilatti_57-boulevard-de-strasbourg_13003_2020_00079_vdm.pdf,1 rue Mathieu Stilatti / 57 boulevard de Strasbourg,13003.0,True,ps_1-rue-mathieu-stilatti_57-boulevard-de-strasbourg_13003_2020_00079_vdm.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",4ème arrondissement,38 boulevard Philippon - Main Levée du 04/01/2019,Main Levée du 04/01/2019,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/mainlevee-38-boulevard-philippon-13004_2019_00034.pdf,38 boulevard Philippon,13004.0,True,mainlevee-38-boulevard-philippon-13004_2019_00034.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",5ème arrondissement,9 rue Louis Astruc : Arrêté de péril du 17/01/2019 - Main levée du 25/06/2019,Arrêté de péril du 17/01/2019,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/9-RUE-LOUIS-ASTRUC-13005_2019_00197.pdf,9 rue Louis Astruc,13005.0,True,9-RUE-LOUIS-ASTRUC-13005_2019_00197.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",5ème arrondissement,44 rue Saint-Pierre : Arrêté de péril du 31/10/2018 - Main levée partielle du 18/01/2019 - Arrêté de réintégration du 21/01/2019 - Main levée du 08/10/2019,Arrêté de réintégration du 21/01/2019,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/44-RUE-SAINT-PIERRE-13005_2019_00222.pdf,44 rue Saint-Pierre,13005.0,True,44-RUE-SAINT-PIERRE-13005_2019_00222.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",5ème arrondissement,8 rue Fortin - Main Levée Partielle du 05/06/2019 - Main Levée du 30/10/2019,Main Levée du 30/10/2019,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ml686rue6fortin61300582019803748.pdf,8 rue Fortin,13005.0,True,ml686rue6fortin61300582019803748.txt
Problème date,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",6ème arrondissement,26 rue de Guinée - Arrété de péril du 08/11/2018  - Main levée du 30/10/2019,Arrété de péril du 08/11/2018,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/26-rue%20de%20Guin%C3%A9e-13006_2018_02883-edited.pdf,26 rue de Guinée,13006.0,True,26-rue%20de%20Guin%C3%A9e-13006_2018_02883-edited.txt
Problème date,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",6ème arrondissement,1 rue Lafon,1 rue Lafon,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/1-RUE-LAFON-13006_2018_02993%20-edited.pdf,1 rue Lafon,13006.0,True,1-RUE-LAFON-13006_2018_02993%20-edited.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",6ème arrondissement,83 rue Marengo : Arrêté de péril du 03/12/2019 - Arrêté de réintégration partielle du 08/02/2019,Arrêté de réintégration partielle du 08/02/2019,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/REINTEGRATION_PARTIELLE_83-rue-marengo-13006_2019_00483.pdf,83 rue Marengo,13006.0,True,REINTEGRATION_PARTIELLE_83-rue-marengo-13006_2019_00483.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",6ème arrondissement,12 rue des Vignerons - Main Levée du 04/06/2019,12 rue des Vignerons,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/12-RUE-DES-VIGNERONS-13006_2019_00425.pdf,12 rue des Vignerons,13006.0,True,12-RUE-DES-VIGNERONS-13006_2019_00425.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",6ème arrondissement,11 rue de Village + Arrêté modificatif du 04/11/2019,11 rue de Village,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_11-rue-de-village-13006_2019_03536_vdm.pdf,11 rue de Village,13006.0,True,pgi_11-rue-de-village-13006_2019_03536_vdm.txt
Problème date,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",6ème arrondissement,53 rue Fongate : Arrêté de péril du 09/11/2019  - Main levée partielle du 17/01/2020,Arrêté de péril du 09/11/2019 ,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/53-rue-fongate-13006_2019_03880.pdf,53 rue Fongate,13006.0,True,53-rue-fongate-13006_2019_03880.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",6ème arrondissement,55 rue Fongate : Arrêté du 05/11/2019 - Abrogration Interdiction occuper du 16/01/2020,Abrogration Interdiction occuper du 16/01/2020,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/abro_ppm_2020_00054_vdm.pdf,55 rue Fongate,13006.0,True,abro_ppm_2020_00054_vdm.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",6ème arrondissement,20 place Notre-Dame du Mont : Arrêté du 03/12/2019 - Arrêté du 10/01/2020 - Arrêté modificatif du 07/02/2020,Arrêté du 03/12/2019,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_20-place-notre-dame-du-mont-13006_2019_04160_vdm.pdf,20 place Notre-Dame du Mont,13006.0,True,pgi_20-place-notre-dame-du-mont-13006_2019_04160_vdm.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",6ème arrondissement,19 rue d'Italie : Arrêté du 10/12/2019 - Arrêté modificatif du 03/01/2020,Arrêté du 10/12/2019,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_19-rue-d-italie-13006_2019_04289_vdm.pdf,19 rue d'Italie,13006.0,True,ppm_19-rue-d-italie-13006_2019_04289_vdm.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",7ème arrondissement,14/16 rue des Pêcheurs : Main levée partielle du 23/08/2019 - Arrêté de péril simple du 02/12/2019,Arrêté de péril simple du 02/12/2019,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ps_14-16-rue-des-pecheurs-13007_2019_04062_vdm.pdf,14/16 rue des Pêcheurs,13007.0,True,ps_14-16-rue-des-pecheurs-13007_2019_04062_vdm.txt
Problème pathologies,"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle de la ville de Marseille",7ème arrondissement,8 rue de Crinas : Arrêté d'interdiction d'occupper du 15/10/2019 - Arrêté de péril du 07/11/2019,Arrêté d'interdiction d'occupper du 15/10/2019,http://marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_8-rue-de-crinas-13007-_2019_03553_vdm.pdf,8 rue de Crinas,13007.0,True,ppm_8-rue-de-crinas-13007-_2019_03553_vdm.txt
